timestamp,lemon_id,diameter_cm,confidence
2024-02-06 06:30,3,0.696,0.957
2024-02-06 06:30,5,3.23,0.461
2024-02-06 06:30,8,3.52,0.996
2024-02-06 06:30,11,4.857,0.946
2024-02-06 06:30,19,1.591,0.942
2024-02-06 06:30,21,1.059,0.918
2024-02-06 06:30,21,0.795,0.954
2024-02-06 06:30,23,3.152,0.861
2024-02-06 06:30,23,3.117,0.968
2024-02-06 07:00,13,2.178,0.978
2024-02-06 07:00,14,2.342,0.936
2024-02-06 07:30,1,0.717,0.92
2024-02-06 07:30,3,0.785,0.959
2024-02-06 07:30,11,4.899,0.889
2024-02-06 07:30,15,3.315,0.911
2024-02-06 07:30,17,3.133,0.962
2024-02-06 07:30,19,1.754,0.913
2024-02-06 07:30,21,0.916,0.94
2024-02-06 08:00,1,0.47,0.978
2024-02-06 08:00,9,1.792,0.975
2024-02-06 08:00,13,2.113,0.957
2024-02-06 08:30,6,1.958,0.964
2024-02-06 08:30,8,3.641,0.884
2024-02-06 08:30,9,1.742,0.953
2024-02-06 08:30,16,3.138,0.951
2024-02-06 08:30,17,3.265,0.934
2024-02-06 08:30,20,2.239,0.916
2024-02-06 08:30,21,1.235,0.906
2024-02-06 09:00,2,2.033,0.952
2024-02-06 09:00,4,1.451,0.372
2024-02-06 09:00,10,2.359,0.934
2024-02-06 09:00,10,2.197,0.928
2024-02-06 09:00,15,3.312,0.878
2024-02-06 09:00,17,3.428,0.981
2024-02-06 09:00,21,0.897,0.937
2024-02-06 09:30,3,0.855,0.991
2024-02-06 09:30,4,1.152,0.962
2024-02-06 09:30,5,3.189,0.935
2024-02-06 09:30,18,2.11,0.96
2024-02-06 09:30,23,3.233,0.895
2024-02-06 10:00,7,0.93,0.936
2024-02-06 10:00,14,2.452,0.966
2024-02-06 10:30,11,5.027,0.839
2024-02-06 10:30,12,2.85,0.969
2024-02-06 10:30,12,2.764,0.903
2024-02-06 10:30,13,2.502,0.969
2024-02-06 10:30,20,2.492,0.953
2024-02-06 11:00,5,3.01,0.92
2024-02-06 11:00,12,3.005,0.896
2024-02-06 11:00,15,3.257,0.922
2024-02-06 11:00,15,3.436,0.963
2024-02-06 11:30,7,0.984,0.96
2024-02-06 11:30,9,2.011,0.489
2024-02-06 11:30,10,2.185,0.982
2024-02-06 11:30,10,2.425,0.85
2024-02-06 11:30,19,1.519,0.936
2024-02-06 12:00,2,2.078,0.575
2024-02-06 12:00,12,2.696,0.963
2024-02-06 12:00,12,2.766,0.978
2024-02-06 12:00,14,2.317,0.972
2024-02-06 12:00,16,3.295,0.965
2024-02-06 12:30,4,1.238,0.955
2024-02-06 12:30,17,3.097,0.961
2024-02-06 12:30,19,1.699,0.989
2024-02-06 13:00,8,3.795,0.948
2024-02-06 13:00,16,3.312,0.936
2024-02-06 13:00,17,3.164,0.954
2024-02-06 13:00,19,1.419,0.985
2024-02-06 13:00,21,0.638,0.952
2024-02-06 13:00,24,1.774,0.985
2024-02-06 13:30,3,0.87,0.573
2024-02-06 13:30,19,1.634,0.944
2024-02-06 14:00,4,1.319,0.946
2024-02-06 14:00,5,2.845,0.951
2024-02-06 14:00,14,2.255,0.947
2024-02-06 14:00,20,2.193,0.901
2024-02-06 14:30,2,2.175,0.842
2024-02-06 14:30,5,2.938,0.981
2024-02-06 14:30,6,2.123,0.981
2024-02-06 14:30,12,2.991,0.964
2024-02-06 14:30,20,2.497,0.946
2024-02-06 14:30,22,2.35,0.921
2024-02-06 15:00,24,1.499,0.549
2024-02-06 15:30,6,2.332,0.974
2024-02-06 15:30,13,2.214,0.863
2024-02-06 15:30,14,2.308,0.955
2024-02-06 15:30,18,2.165,0.978
2024-02-06 16:00,9,1.559,0.969
2024-02-06 16:00,16,3.269,0.927
2024-02-06 16:00,18,1.958,0.603
2024-02-06 16:30,1,0.855,0.944
2024-02-06 16:30,1,0.854,0.926
2024-02-06 16:30,3,0.672,0.982
2024-02-06 16:30,9,1.257,0.978
2024-02-06 16:30,24,1.712,0.931
2024-02-06 17:00,9,1.3,0.87
2024-02-06 17:00,9,1.564,0.949
2024-02-06 17:00,10,2.281,0.919
2024-02-06 17:00,11,4.863,0.97
2024-02-06 17:30,4,1.805,0.949
2024-02-06 17:30,4,1.395,0.922
2024-02-06 17:30,5,2.891,0.974
2024-02-06 17:30,7,1.069,0.967
2024-02-06 17:30,14,2.253,0.836
2024-02-06 17:30,17,3.248,0.971
2024-02-06 18:00,5,3.017,0.943
2024-02-06 18:00,6,2.364,0.967
2024-02-06 18:00,7,0.848,0.953
2024-02-06 18:00,20,2.359,0.965
2024-02-06 18:00,22,2.353,0.991
2024-02-06 18:00,24,1.608,0.994
2024-02-06 18:30,8,3.687,0.968
2024-02-06 18:30,13,2.286,0.993
2024-02-06 18:30,13,2.091,0.963
2024-02-06 18:30,15,3.263,0.95
2024-02-06 18:30,22,2.342,0.866
2024-02-06 19:00,10,2.112,0.998
2024-02-06 19:00,15,3.214,0.979
2024-02-06 19:00,16,3.114,0.956
2024-02-06 19:30,1,0.958,0.984
2024-02-06 19:30,3,0.552,0.975
2024-02-06 19:30,4,1.033,0.908
2024-02-06 19:30,5,3.41,0.909
2024-02-06 19:30,7,0.76,0.957
2024-02-06 19:30,8,3.713,0.404
2024-02-06 19:30,10,2.163,0.982
2024-02-06 19:30,11,4.818,0.902
2024-02-06 19:30,23,3.209,0.966
2024-02-07 06:00,5,3.491,0.916
2024-02-07 06:00,9,1.756,0.974
2024-02-07 06:30,1,1.022,0.958
2024-02-07 06:30,6,2.241,0.585
2024-02-07 06:30,6,2.174,0.984
2024-02-07 06:30,16,3.717,0.928
2024-02-07 06:30,17,3.477,0.94
2024-02-07 06:30,20,2.47,0.964
2024-02-07 07:00,1,0.916,0.994
2024-02-07 07:00,1,1.065,0.983
2024-02-07 07:00,3,0.795,0.986
2024-02-07 07:00,12,3.136,0.917
2024-02-07 07:00,15,3.582,0.972
2024-02-07 07:00,23,3.285,0.908
2024-02-07 07:00,24,2.028,0.548
2024-02-07 07:30,3,0.708,0.978
2024-02-07 07:30,4,1.956,0.93
2024-02-07 07:30,14,2.615,0.936
2024-02-07 07:30,16,3.45,0.959
2024-02-07 07:30,19,1.923,0.974
2024-02-07 07:30,21,1.092,0.968
2024-02-07 07:30,21,1.22,0.941
2024-02-07 07:30,22,2.859,0.959
2024-02-07 08:00,3,0.816,0.98
2024-02-07 08:00,11,5.621,0.953
2024-02-07 08:00,15,3.556,0.423
2024-02-07 08:30,2,2.377,0.952
2024-02-07 08:30,5,3.658,0.949
2024-02-07 08:30,16,3.456,0.932
2024-02-07 08:30,18,2.139,0.983
2024-02-07 08:30,22,2.664,0.967
2024-02-07 09:00,12,2.99,0.97
2024-02-07 09:00,24,2.181,0.948
2024-02-07 09:30,5,3.62,0.957
2024-02-07 09:30,14,2.344,0.913
2024-02-07 09:30,17,3.44,0.967
2024-02-07 09:30,20,2.475,0.927
2024-02-07 09:30,21,1.085,0.964
2024-02-07 10:00,1,1.151,0.99
2024-02-07 10:00,3,0.791,0.404
2024-02-07 10:00,10,2.602,0.966
2024-02-07 10:00,23,3.334,0.944
2024-02-07 10:30,5,3.508,0.946
2024-02-07 10:30,14,2.165,0.963
2024-02-07 10:30,17,3.541,0.925
2024-02-07 11:00,10,2.576,0.938
2024-02-07 11:00,11,5.639,0.954
2024-02-07 11:00,14,2.48,0.566
2024-02-07 11:00,14,2.515,0.957
2024-02-07 11:00,24,1.78,0.864
2024-02-07 11:30,2,2.264,0.921
2024-02-07 11:30,4,1.582,0.971
2024-02-07 11:30,17,3.544,0.985
2024-02-07 11:30,21,1.001,0.866
2024-02-07 12:00,2,2.429,0.953
2024-02-07 12:00,16,3.413,0.993
2024-02-07 12:30,2,2.451,0.975
2024-02-07 12:30,3,1.002,0.938
2024-02-07 12:30,6,2.418,0.998
2024-02-07 12:30,6,2.416,0.962
2024-02-07 12:30,9,1.624,0.99
2024-02-07 12:30,13,2.358,0.882
2024-02-07 12:30,22,2.751,0.955
2024-02-07 13:00,3,0.757,0.963
2024-02-07 13:00,4,1.694,0.954
2024-02-07 13:00,6,2.159,0.963
2024-02-07 13:00,15,3.504,0.89
2024-02-07 13:00,16,3.619,0.92
2024-02-07 13:00,17,3.582,0.926
2024-02-07 13:00,18,1.966,0.906
2024-02-07 13:00,19,1.924,0.972
2024-02-07 13:30,6,2.285,0.945
2024-02-07 13:30,13,2.367,0.949
2024-02-07 13:30,18,2.065,0.951
2024-02-07 13:30,19,1.765,0.959
2024-02-07 13:30,22,2.67,0.992
2024-02-07 14:00,1,1.129,0.989
2024-02-07 14:00,10,2.547,0.923
2024-02-07 14:00,18,2.299,0.942
2024-02-07 14:00,24,1.624,0.962
2024-02-07 14:30,1,0.968,0.955
2024-02-07 14:30,2,2.088,0.948
2024-02-07 14:30,4,1.436,0.962
2024-02-07 14:30,9,1.204,0.876
2024-02-07 14:30,11,5.37,0.912
2024-02-07 14:30,21,1.082,0.97
2024-02-07 15:00,6,2.245,0.949
2024-02-07 15:00,8,4.058,0.981
2024-02-07 15:00,15,3.521,0.973
2024-02-07 15:00,23,3.329,0.978
2024-02-07 15:30,3,0.709,0.983
2024-02-07 15:30,6,2.193,0.957
2024-02-07 15:30,9,1.751,0.978
2024-02-07 15:30,12,3.068,0.875
2024-02-07 15:30,13,2.496,0.9
2024-02-07 15:30,13,2.211,0.951
2024-02-07 15:30,19,1.807,0.536
2024-02-07 15:30,21,0.9,0.967
2024-02-07 16:00,2,2.104,0.954
2024-02-07 16:00,8,4.02,0.995
2024-02-07 16:00,10,2.659,0.994
2024-02-07 16:00,18,2.061,0.892
2024-02-07 16:00,19,1.756,0.867
2024-02-07 16:30,9,1.895,0.964
2024-02-07 16:30,24,1.756,0.985
2024-02-07 17:00,2,2.4,0.923
2024-02-07 17:00,8,4.049,0.966
2024-02-07 17:00,20,2.801,0.976
2024-02-07 17:30,1,1.066,0.934
2024-02-07 17:30,7,1.378,0.981
2024-02-07 17:30,7,1.083,0.993
2024-02-07 17:30,9,1.962,0.946
2024-02-07 17:30,16,3.861,0.923
2024-02-07 17:30,18,1.725,0.953
2024-02-07 17:30,19,1.866,0.902
2024-02-07 17:30,23,3.591,0.965
2024-02-07 18:00,8,4.215,0.949
2024-02-07 18:00,10,2.367,0.921
2024-02-07 18:00,12,2.936,0.932
2024-02-07 18:00,15,3.555,0.947
2024-02-07 18:00,23,3.31,0.321
2024-02-07 18:00,23,3.407,0.942
2024-02-07 18:00,24,1.969,0.93
2024-02-07 18:00,24,1.665,0.965
2024-02-07 18:30,7,1.327,0.985
2024-02-07 18:30,7,1.285,0.916
2024-02-07 18:30,8,3.773,0.967
2024-02-07 18:30,9,2.226,0.972
2024-02-07 18:30,16,3.741,0.949
2024-02-07 18:30,20,2.416,0.97
2024-02-07 18:30,22,2.479,0.938
2024-02-07 19:00,9,1.743,0.949
2024-02-07 19:00,10,2.688,0.949
2024-02-07 19:00,10,2.337,0.991
2024-02-07 19:00,13,2.617,0.95
2024-02-07 19:00,15,3.548,0.988
2024-02-07 19:00,17,3.635,0.966
2024-02-07 19:00,17,3.467,0.905
2024-02-07 19:00,19,1.903,0.902
2024-02-07 19:00,19,1.879,0.979
2024-02-07 19:30,3,0.828,0.943
2024-02-07 19:30,8,3.766,0.96
2024-02-07 19:30,10,2.549,0.98
2024-02-07 19:30,11,5.487,0.986
2024-02-07 19:30,14,2.612,0.959
2024-02-07 19:30,21,1.041,0.884
2024-02-08 06:00,14,2.692,0.609
2024-02-08 06:00,24,2.166,0.844
2024-02-08 06:30,3,0.793,0.651
2024-02-08 06:30,16,3.797,0.555
2024-02-08 07:00,23,3.587,0.714
2024-02-08 07:30,5,4.042,0.83
2024-02-08 08:00,11,5.461,0.761
2024-02-08 08:00,21,1.322,0.617
2024-02-08 09:00,16,3.905,0.603
2024-02-08 09:00,19,2.003,0.761
2024-02-08 09:30,4,1.735,0.589
2024-02-08 09:30,22,2.894,0.816
2024-02-08 10:00,9,2.059,0.677
2024-02-08 10:30,20,3.012,0.804
2024-02-08 11:30,15,3.738,0.761
2024-02-08 12:00,6,2.411,0.842
2024-02-08 12:00,10,2.792,0.691
2024-02-08 13:00,13,2.539,0.641
2024-02-08 13:00,18,2.053,0.585
2024-02-08 13:30,1,1.288,0.598
2024-02-08 13:30,14,2.554,0.553
2024-02-08 14:30,12,3.212,0.578
2024-02-08 15:00,20,2.653,0.788
2024-02-08 16:00,18,2.312,0.58
2024-02-08 16:30,17,3.649,0.701
2024-02-08 17:30,6,2.417,0.639
2024-02-08 17:30,15,3.618,0.741
2024-02-08 17:30,23,3.651,0.581
2024-02-08 17:30,24,1.846,0.573
2024-02-08 18:00,8,4.41,0.582
2024-02-08 18:30,7,1.319,0.799
2024-02-08 19:00,2,2.463,0.765
2024-02-08 19:30,19,2.184,0.581
2024-02-09 06:00,8,4.177,0.945
2024-02-09 06:00,10,3.15,0.974
2024-02-09 06:00,10,3.234,0.966
2024-02-09 06:00,12,3.433,0.946
2024-02-09 06:00,17,3.887,0.945
2024-02-09 06:00,17,3.93,0.985
2024-02-09 06:00,18,2.444,0.927
2024-02-09 06:00,21,1.272,0.957
2024-02-09 06:30,1,1.771,0.992
2024-02-09 06:30,4,1.87,0.883
2024-02-09 06:30,5,4.276,0.916
2024-02-09 06:30,6,2.773,0.591
2024-02-09 06:30,7,1.397,0.945
2024-02-09 06:30,16,4.244,0.932
2024-02-09 06:30,17,4.07,0.978
2024-02-09 07:00,8,4.447,0.979
2024-02-09 07:00,10,3.255,0.975
2024-02-09 07:00,11,5.948,0.962
2024-02-09 07:00,14,2.713,0.905
2024-02-09 07:00,20,2.713,0.96
2024-02-09 07:00,23,3.995,0.967
2024-02-09 07:00,24,2.348,0.906
2024-02-09 07:30,1,1.4,0.95
2024-02-09 07:30,3,0.915,0.974
2024-02-09 08:00,5,4.363,0.93
2024-02-09 08:00,5,4.428,0.909
2024-02-09 08:00,22,3.011,0.988
2024-02-09 08:30,1,1.388,0.933
2024-02-09 08:30,20,2.896,0.942
2024-02-09 09:00,7,1.485,0.924
2024-02-09 09:00,9,2.232,0.979
2024-02-09 09:00,10,3.235,0.979
2024-02-09 09:00,21,1.138,0.906
2024-02-09 09:30,2,2.89,0.902
2024-02-09 09:30,11,5.839,0.951
2024-02-09 09:30,23,4.063,0.927
2024-02-09 10:00,13,3.073,0.966
2024-02-09 10:00,15,4.072,0.978
2024-02-09 10:00,15,4.141,0.989
2024-02-09 10:00,17,3.895,0.977
2024-02-09 10:00,18,2.458,0.942
2024-02-09 10:00,19,2.36,0.937
2024-02-09 10:00,21,1.684,0.429
2024-02-09 10:00,22,3.171,0.961
2024-02-09 10:30,24,2.156,0.921
2024-02-09 11:00,2,2.693,0.919
2024-02-09 11:00,12,3.411,0.979
2024-02-09 11:00,16,4.275,0.896
2024-02-09 11:00,24,2.171,0.949
2024-02-09 11:30,7,1.272,0.908
2024-02-09 11:30,10,2.946,0.967
2024-02-09 11:30,14,2.804,0.962
2024-02-09 11:30,20,2.97,0.949
2024-02-09 11:30,21,1.829,0.947
2024-02-09 11:30,22,3.255,0.939
2024-02-09 12:00,3,1.189,0.965
2024-02-09 12:00,3,1.393,0.952
2024-02-09 12:00,6,2.498,0.968
2024-02-09 12:00,13,3.126,0.989
2024-02-09 12:00,16,4.382,0.941
2024-02-09 12:00,23,4.0,0.885
2024-02-09 12:30,12,3.58,0.936
2024-02-09 12:30,13,3.308,0.919
2024-02-09 12:30,15,4.042,0.978
2024-02-09 12:30,15,4.132,0.956
2024-02-09 12:30,17,4.007,0.936
2024-02-09 13:00,5,4.538,0.939
2024-02-09 13:00,15,4.15,0.857
2024-02-09 13:00,23,4.012,0.981
2024-02-09 13:30,2,2.833,0.98
2024-02-09 13:30,5,4.263,0.987
2024-02-09 13:30,12,3.403,0.973
2024-02-09 13:30,14,2.67,0.95
2024-02-09 14:00,3,1.053,0.942
2024-02-09 14:00,5,4.234,0.945
2024-02-09 14:00,8,4.477,0.918
2024-02-09 14:00,11,6.245,0.931
2024-02-09 14:00,13,2.975,0.943
2024-02-09 14:00,18,2.45,0.949
2024-02-09 14:00,20,3.127,0.892
2024-02-09 14:00,23,4.019,0.978
2024-02-09 14:30,1,1.353,0.975
2024-02-09 14:30,3,1.265,0.909
2024-02-09 14:30,4,2.186,0.965
2024-02-09 14:30,5,4.023,0.957
2024-02-09 14:30,7,1.331,0.929
2024-02-09 14:30,16,4.183,0.933
2024-02-09 14:30,17,4.066,0.382
2024-02-09 14:30,18,2.488,0.976
2024-02-09 14:30,19,2.295,0.962
2024-02-09 14:30,24,2.343,0.864
2024-02-09 15:00,6,2.602,0.897
2024-02-09 15:00,9,2.238,0.969
2024-02-09 15:00,9,2.208,0.967
2024-02-09 15:30,4,1.979,0.971
2024-02-09 15:30,7,1.282,0.961
2024-02-09 15:30,12,3.445,0.941
2024-02-09 15:30,22,3.243,0.993
2024-02-09 16:00,2,2.757,0.967
2024-02-09 16:00,4,2.118,0.975
2024-02-09 16:00,7,1.378,0.96
2024-02-09 16:00,19,2.352,0.941
2024-02-09 16:00,22,3.049,0.967
2024-02-09 16:00,23,4.172,0.915
2024-02-09 16:30,7,1.37,0.969
2024-02-09 16:30,9,2.158,0.972
2024-02-09 16:30,10,3.064,0.976
2024-02-09 16:30,13,3.034,0.926
2024-02-09 16:30,14,2.795,0.961
2024-02-09 16:30,15,3.998,0.972
2024-02-09 16:30,24,2.287,0.985
2024-02-09 17:00,8,4.507,0.979
2024-02-09 17:00,13,3.037,0.923
2024-02-09 17:00,21,1.53,0.941
2024-02-09 17:00,23,3.995,0.483
2024-02-09 17:30,3,1.483,0.984
2024-02-09 17:30,14,2.747,0.963
2024-02-09 17:30,16,4.417,0.941
2024-02-09 17:30,18,2.656,0.992
2024-02-09 18:00,4,2.304,0.989
2024-02-09 18:00,6,2.683,0.908
2024-02-09 18:00,13,3.141,0.957
2024-02-09 18:00,17,3.964,0.951
2024-02-09 18:00,22,3.161,0.951
2024-02-09 18:00,22,3.176,0.912
2024-02-09 18:00,24,2.07,0.954
2024-02-09 18:30,12,3.5,0.998
2024-02-09 18:30,16,4.406,0.892
2024-02-09 18:30,19,2.164,0.971
2024-02-09 18:30,23,3.906,0.984
2024-02-09 18:30,24,2.32,0.959
2024-02-09 19:00,3,1.136,0.971
2024-02-09 19:00,4,1.822,0.943
2024-02-09 19:00,11,6.13,0.91
2024-02-09 19:00,12,3.295,0.989
2024-02-09 19:00,12,3.603,0.936
2024-02-09 19:00,16,4.264,0.929
2024-02-09 19:00,17,4.195,0.94
2024-02-09 19:30,7,1.513,0.952
2024-02-09 19:30,16,4.521,0.983
2024-02-09 19:30,24,2.044,0.981
2024-02-10 06:00,3,1.162,0.986
2024-02-10 06:00,7,1.471,0.978
2024-02-10 06:00,7,1.565,0.988
2024-02-10 06:00,15,4.234,0.943
2024-02-10 06:00,16,4.48,0.919
2024-02-10 06:30,7,1.557,0.882
2024-02-10 06:30,8,4.576,0.986
2024-02-10 06:30,10,3.308,0.946
2024-02-10 06:30,21,2.106,0.95
2024-02-10 07:00,1,1.922,0.943
2024-02-10 07:00,6,2.543,0.952
2024-02-10 07:00,7,1.66,0.98
2024-02-10 07:00,8,4.471,0.942
2024-02-10 07:00,9,2.264,0.949
2024-02-10 07:00,10,3.528,0.953
2024-02-10 07:00,16,4.447,0.976
2024-02-10 07:00,24,2.57,0.961
2024-02-10 07:30,3,1.548,0.957
2024-02-10 07:30,13,3.591,0.93
2024-02-10 07:30,14,3.124,0.395
2024-02-10 07:30,14,2.927,0.908
2024-02-10 07:30,15,4.501,0.915
2024-02-10 07:30,15,4.454,0.947
2024-02-10 07:30,17,4.234,0.473
2024-02-10 07:30,21,1.229,0.968
2024-02-10 08:00,11,6.394,0.973
2024-02-10 08:00,16,4.876,0.9
2024-02-10 08:00,19,2.634,0.956
2024-02-10 08:30,4,2.179,0.95
2024-02-10 08:30,4,2.317,0.912
2024-02-10 08:30,6,2.594,0.962
2024-02-10 08:30,7,1.467,0.961
2024-02-10 08:30,16,4.462,0.998
2024-02-10 08:30,17,4.233,0.982
2024-02-10 08:30,18,2.714,0.99
2024-02-10 08:30,23,4.292,0.893
2024-02-10 09:00,4,2.366,0.924
2024-02-10 09:00,11,6.586,0.96
2024-02-10 09:00,12,3.497,0.957
2024-02-10 09:00,17,4.202,0.96
2024-02-10 09:00,19,2.308,0.983
2024-02-10 09:00,20,2.912,0.964
2024-02-10 09:00,20,2.961,0.923
2024-02-10 09:30,1,1.71,0.868
2024-02-10 09:30,7,1.509,0.986
2024-02-10 09:30,13,3.351,0.948
2024-02-10 09:30,19,2.464,0.976
2024-02-10 09:30,20,3.192,0.949
2024-02-10 09:30,23,4.281,0.977
2024-02-10 10:00,13,3.352,0.943
2024-02-10 10:00,14,2.901,0.948
2024-02-10 10:00,18,2.631,0.965
2024-02-10 10:00,18,2.819,0.954
2024-02-10 10:30,6,2.839,0.948
2024-02-10 10:30,6,2.842,0.969
2024-02-10 10:30,13,3.403,0.905
2024-02-10 10:30,21,1.932,0.944
2024-02-10 11:00,6,2.742,0.891
2024-02-10 11:00,9,2.63,0.97
2024-02-10 11:00,13,3.406,0.485
2024-02-10 11:00,16,4.53,0.977
2024-02-10 11:30,5,4.526,0.905
2024-02-10 11:30,9,2.617,0.892
2024-02-10 11:30,13,3.474,0.89
2024-02-10 11:30,16,4.477,0.98
2024-02-10 11:30,19,2.508,0.96
2024-02-10 11:30,20,3.075,0.943
2024-02-10 11:30,21,1.478,0.942
2024-02-10 11:30,21,1.614,0.978
2024-02-10 11:30,22,3.419,0.952
2024-02-10 11:30,24,2.872,0.887
2024-02-10 12:00,2,3.031,0.985
2024-02-10 12:00,3,1.339,0.97
2024-02-10 12:00,17,4.296,0.985
2024-02-10 12:00,17,4.309,0.972
2024-02-10 12:00,22,3.123,0.913
2024-02-10 12:00,23,4.377,0.998
2024-02-10 12:30,2,2.945,0.921
2024-02-10 12:30,10,3.475,0.914
2024-02-10 12:30,12,3.533,0.939
2024-02-10 12:30,15,4.263,0.951
2024-02-10 12:30,19,2.777,0.646
2024-02-10 13:00,3,1.438,0.949
2024-02-10 13:00,4,2.25,0.915
2024-02-10 13:00,5,4.643,0.935
2024-02-10 13:00,11,6.457,0.984
2024-02-10 13:30,2,3.202,0.802
2024-02-10 13:30,5,4.787,0.898
2024-02-10 14:00,3,1.429,0.987
2024-02-10 14:00,4,2.213,0.96
2024-02-10 14:00,17,4.305,0.882
2024-02-10 14:00,22,3.345,0.965
2024-02-10 14:30,4,2.356,0.972
2024-02-10 14:30,10,3.41,0.939
2024-02-10 14:30,11,6.303,0.929
2024-02-10 14:30,12,3.448,0.986
2024-02-10 14:30,13,3.503,0.908
2024-02-10 14:30,15,4.329,0.951
2024-02-10 14:30,17,4.033,0.867
2024-02-10 14:30,22,3.1,0.929
2024-02-10 14:30,24,2.585,0.947
2024-02-10 14:30,24,2.736,0.929
2024-02-10 15:00,10,3.525,0.963
2024-02-10 15:00,10,3.338,0.954
2024-02-10 15:30,3,1.323,0.928
2024-02-10 15:30,3,1.392,0.986
2024-02-10 15:30,12,3.824,0.969
2024-02-10 15:30,23,4.202,0.457
2024-02-10 15:30,24,2.543,0.964
2024-02-10 16:00,1,1.842,0.958
2024-02-10 16:00,8,4.702,0.981
2024-02-10 16:00,15,4.384,0.932
2024-02-10 16:00,21,2.281,0.9
2024-02-10 16:30,4,2.414,0.942
2024-02-10 16:30,6,2.712,0.937
2024-02-10 16:30,8,4.502,0.436
2024-02-10 16:30,15,4.454,0.953
2024-02-10 16:30,20,3.148,0.939
2024-02-10 16:30,21,1.782,0.948
2024-02-10 16:30,22,3.523,0.908
2024-02-10 17:00,7,1.75,0.967
2024-02-10 17:00,12,3.735,0.965
2024-02-10 17:00,14,2.8,0.914
2024-02-10 17:00,18,2.401,0.988
2024-02-10 17:00,21,1.869,0.964
2024-02-10 17:00,24,2.618,0.442
2024-02-10 17:30,10,3.474,0.929
2024-02-10 17:30,11,6.509,0.971
2024-02-10 17:30,14,2.758,0.979
2024-02-10 17:30,20,3.094,0.492
2024-02-10 18:00,1,1.741,0.959
2024-02-10 18:00,11,6.55,0.943
2024-02-10 18:00,11,6.207,0.989
2024-02-10 18:00,19,2.508,0.887
2024-02-10 18:30,2,2.803,0.986
2024-02-10 18:30,5,4.55,0.98
2024-02-10 18:30,7,1.535,0.976
2024-02-10 18:30,9,2.444,0.942
2024-02-10 18:30,15,4.215,0.973
2024-02-10 18:30,16,4.741,0.934
2024-02-10 18:30,20,3.034,0.929
2024-02-10 18:30,20,3.259,0.911
2024-02-10 19:00,6,2.839,0.914
2024-02-10 19:00,8,4.727,0.939
2024-02-10 19:00,9,2.535,0.955
2024-02-10 19:00,10,3.627,0.891
2024-02-10 19:30,3,1.322,0.964
2024-02-10 19:30,4,2.637,0.365
2024-02-10 19:30,5,4.961,0.979
2024-02-10 19:30,11,6.478,0.957
2024-02-10 19:30,12,3.698,0.906
2024-02-10 19:30,23,4.358,0.973
2024-02-11 06:00,5,5.033,0.94
2024-02-11 06:00,8,4.854,0.984
2024-02-11 06:00,11,6.412,0.963
2024-02-11 06:30,4,2.521,0.964
2024-02-11 06:30,4,2.706,0.946
2024-02-11 06:30,5,5.339,0.971
2024-02-11 06:30,6,3.335,0.957
2024-02-11 06:30,18,2.96,0.675
2024-02-11 06:30,19,2.519,0.898
2024-02-11 07:00,2,2.95,0.951
2024-02-11 07:00,15,4.542,0.951
2024-02-11 07:00,23,4.532,0.924
2024-02-11 07:30,6,3.232,0.957
2024-02-11 07:30,8,4.612,0.958
2024-02-11 07:30,9,2.662,0.589
2024-02-11 07:30,10,3.93,0.988
2024-02-11 07:30,23,4.598,0.98
2024-02-11 07:30,23,4.487,0.482
2024-02-11 08:00,7,1.678,0.96
2024-02-11 08:00,9,2.926,0.966
2024-02-11 08:00,9,2.781,0.916
2024-02-11 08:00,10,3.666,0.98
2024-02-11 08:00,13,3.696,0.981
2024-02-11 08:00,22,3.5,0.986
2024-02-11 08:30,12,4.092,0.958
2024-02-11 08:30,17,4.549,0.936
2024-02-11 08:30,20,3.412,0.939
2024-02-11 09:00,5,5.24,0.908
2024-02-11 09:00,10,3.878,0.99
2024-02-11 09:00,10,3.776,0.992
2024-02-11 09:00,13,3.869,0.953
2024-02-11 09:30,4,2.691,0.904
2024-02-11 09:30,8,4.835,0.896
2024-02-11 09:30,11,6.739,0.897
2024-02-11 09:30,19,2.751,0.941
2024-02-11 09:30,24,2.849,0.919
2024-02-11 10:00,5,5.357,0.449
2024-02-11 10:00,18,2.975,0.956
2024-02-11 10:00,21,2.288,0.966
2024-02-11 10:00,23,4.445,0.958
2024-02-11 10:30,4,2.829,0.952
2024-02-11 10:30,4,2.48,0.944
2024-02-11 10:30,9,2.648,0.901
2024-02-11 10:30,13,3.845,0.949
2024-02-11 10:30,14,3.141,0.936
2024-02-11 10:30,15,4.544,0.951
2024-02-11 11:00,2,3.259,0.929
2024-02-11 11:00,8,5.242,0.955
2024-02-11 11:30,7,1.751,0.94
2024-02-11 11:30,14,3.099,0.965
2024-02-11 11:30,17,4.594,0.972
2024-02-11 11:30,20,3.514,0.959
2024-02-11 11:30,22,3.49,0.921
2024-02-11 11:30,22,3.392,0.969
2024-02-11 12:00,8,4.895,0.939
2024-02-11 12:00,9,2.397,0.952
2024-02-11 12:00,12,3.941,0.952
2024-02-11 12:00,12,3.93,0.933
2024-02-11 12:00,21,1.924,0.951
2024-02-11 12:00,23,4.483,1.0
2024-02-11 12:30,3,1.675,0.894
2024-02-11 12:30,6,2.905,0.948
2024-02-11 12:30,11,6.553,0.895
2024-02-11 12:30,14,3.193,0.961
2024-02-11 12:30,16,4.826,0.906
